subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
F108,1614124149.274459,6.039951197999471,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5166015625,Extremely Happy,-1
F108,1614124164.6783412,6.43839535799998,0,reading_validity_page_1,"Suppose that we have strong evidence that there is a relationship between two variables, and that it is a plausibly causal relationship.",[],[],-1,None,-1
F108,1614124174.192182,9.513681502998224,0,reading_validity_page_2,"Given the plausibly causal relationship between X and Y, what are the cause and effect constructs (the intervening variables) involved in the relationship? This leads to a type of validity concerned with the psychological qualities contributing to the relationship between X and Y, known as construct validity.",[],[],-1,None,-1
F108,1614124187.744409,13.552004707000378,0,reading_validity_page_3,"Some researchers argue that assessing construct validity ideally depends on two processes: (a) the testing for a 'convergence' across different measures or manipulations of the same behavior, and (b) the testing for a 'divergence' between measures or manipulations of related but conceptually distinct behaviors.
",[],[],-1,None,-1
F108,1614124212.591632,24.847007760999986,0,reading_validity_page_4,Imagine developing a new test of sensitivity to nonverbal cues that assessed people's ability to read other people's emotions from still photographs.,[],[],-1,None,-1
F108,1614124227.907737,15.315927196999837,0,reading_validity_page_5,We would want it to correlate with other tests of sensitivity to nonverbal cues.,[],[],-1,None,-1
F108,1614124231.436554,3.5286804610004765,0,reading_validity_page_6,"If it did correlate, we would have achieved convergent validity.",[],[],-1,None,-1
F108,1614124235.794733,4.3580411019993335,0,reading_validity_page_7,"However, we would not want our new test to correlate very highly with a standard IQ test.",[],[],-1,None,-1
F108,1614124240.749606,4.954729144001249,0,reading_validity_page_8,"If it did correlate highly, it could be argued that what we had developed was simply a measure of intelligence.",[],[],-1,None,-1
F108,1614124243.861464,3.111723375999645,0,reading_validity_page_9,That result would argue for poor discriminant validity.,[],[],-1,None,-1
F108,1614124261.009572,17.147928555999897,0,reading_validity_page_10,"We want our measures to correlate highly with the measures that our theory says they should correlate highly with, but much less with the measures our theory says they should not correlate so highly with.
",[],[],-1,None,-1
F108,1614124273.273704,12.263915995999923,0,reading_validity_page_11,"Once we establish the validity of our construct, we must ask 'how generalizable is the causal relationship between X and Y across persons, settings, and times?' External validity refers to the generalizability of a relationship beyond the circumstances under which it is observed by the scientist, or outside the controlled setting of a laboratory.",[],[],-1,None,-1
F108,1614124276.323821,3.049973434999629,0,reading_validity_page_12,Internal validity refers to whether the relationship between the variables is free of confounds.,[],[],-1,None,-1
F108,1614124282.741817,6.4178333379986725,0,reading_validity_page_13,If a construct has both external and internal validity we can say it has inferential validity.,[],[],-1,None,-1
F108,1614124285.5217931,2.7798436539997056,0,reading_validity_page_14,"Given a high degree of internal and external validity, we may legitimately make generalizations.
",[],[],-1,None,-1
F108,1614124305.2481449,19.726160172000164,0,reading_validity_page_15,"To illustrate a possible threat to external validity, research suggests subjects who volunteer as research participants are more responsive to coercive task-orienting cues than nonvolunteer participants.",[],[],-1,None,-1
F108,1614124313.792972,6.50701517699963,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.0,Most,-1
F108,1614124335.829875,,0,mult_choice_validity_page_1,What is construct validity?,"[1, 2, 3, 4]","['Whether a measure is determined by experts to be valid', 'Whether a construct is generalizable', 'Whether a test measures the intended phenomenon', 'Whether a measure is predictive of other measures']",-1,TIMEOUT,-2
F108,1614124348.431991,12.542440961999091,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'It suggests the skill is too complicated to capture with a normal measure', 'It means nonverbal communication is indistinguishable from other abilities', 'Your measure has high discriminant validity']",1,Performance on your measure could be due to a reason other than sensitivity to nonverbal cues,1
F108,1614124358.07007,9.588437579999663,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because it has only been observed in a laboratory', 'Because it was studied in a specific population and might not apply to another population', 'Because there is another explanation for the relationship between the variables', 'Because it has poor inferential validity']",3,Because there is another explanation for the relationship between the variables,1
F108,1614124369.3032682,5.712821386998257,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5517578125,Extremely Happy,-1
F108,1614124537.683737,7.038496183000461,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.478515625,Extremely Happy,-1
F108,1614124553.055924,7.41387072499856,1,reading_variables_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
F108,1614124557.192746,4.136683159000313,1,reading_variables_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
F108,1614124561.870908,4.677990848000263,1,reading_variables_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
F108,1614124568.016433,6.14537829100118,1,reading_variables_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
F108,1614124570.369642,2.352971913998772,1,reading_variables_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
F108,1614124576.9977531,6.627962070999274,1,reading_variables_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
F108,1614124589.996096,12.998179551999783,1,reading_variables_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
F108,1614124593.977451,3.9812228130012954,1,reading_variables_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
F108,1614124596.8298109,2.852206182000373,1,reading_variables_page_9,Now we will look at an example of experimental design in more detail.,[],[],-1,None,-1
F108,1614124601.6131,4.783157949999804,1,reading_variables_page_10,"Imagine an app designed to help people stop smoking, which is purported to work via subliminal audio messages played to the user whilst they sleep.",[],[],-1,None,-1
F108,1614124606.1341052,4.520873088000371,1,reading_variables_page_11,"Although the messages are inaudible because the words are recorded at such low volume, the subliminal messages supposedly get into the user's brain while they sleep and convince them to cut back on smoking.",[],[],-1,None,-1
F108,1614124611.893881,5.759578625998984,1,reading_variables_page_12,"The app developers claim that the app causes people to cut down or quit smoking, mediated by subliminal messages.",[],[],-1,None,-1
F108,1614124616.485771,4.5917634239995095,1,reading_variables_page_13,"We can form a hypothesis to test scientifically: that using the app is associated with a reduction in smoking.
",[],[],-1,None,-1
F108,1614124620.2941499,3.8082495189992187,1,reading_variables_page_14,"Think about what the independent and dependent variables are, and how you would go about designing this experiment.",[],[],-1,None,-1
F108,1614124623.686987,3.3927124359997833,1,reading_variables_page_15,We could simply survey some smokers who use the app and ask them to report whether they stop smoking.,[],[],-1,None,-1
F108,1614124628.3539178,4.666797055000643,1,reading_variables_page_16,"However, this is not a good experimental design because we won't know how many smokers who want to stop smoking would do so anyway without the app.",[],[],-1,None,-1
F108,1614124633.3191612,4.965107653000814,1,reading_variables_page_17,We need to ascertain whether more individuals stop smoking after being exposed to the subliminal messages than in a separate control group who also wanted to stop smoking but were not exposed.,[],[],-1,None,-1
F108,1614124640.218314,4.845932297999752,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.0,Most,-1
F108,1614124662.253268,,1,mult_choice_variables_page_3,What would reveal that the anti-smoking app works as claimed?,"[1, 2, 3, 4]","['If people stop smoking whilst they use the app', 'If more people stop smoking after downloading the app than continue smoking', 'It is not possible to test the claims of the app because it is not an approved medical intervention', ""If using the app makes smokers more likely to quit than if they didn't use the app""]",-1,TIMEOUT,-2
F108,1614124679.6931992,17.389838006998616,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['An outcome measure which is affected by the independent variable', 'The age of the participant', ""A variable which doesn't differ between groups"", 'An established participant attribute']",1,An outcome measure which is affected by the independent variable,0
F108,1614124689.939297,10.204028628999367,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","[""The subjects' performance at the start of the study"", 'How much the subjects improve over 6 weeks', 'The age group of the subjects', 'The type of learning task']",3,The age group of the subjects,1
