subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
F109,1614278115.9119658,6.299312540999381,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.501953125,Extremely Happy,-1
F109,1614278130.807412,6.187195384000006,0,reading_causalclaims_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
F109,1614278137.550967,6.743377224999676,0,reading_causalclaims_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
F109,1614278142.530943,4.979840406999756,0,reading_causalclaims_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
F109,1614278151.0888162,8.557728854000743,0,reading_causalclaims_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
F109,1614278154.9747589,3.8858141880000403,0,reading_causalclaims_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
F109,1614278169.59584,14.620919050999873,0,reading_causalclaims_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
F109,1614278174.7848341,5.188860608000141,0,reading_causalclaims_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
F109,1614278182.4268968,7.641922564000197,0,reading_causalclaims_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
F109,1614278199.881931,17.45485802500025,0,reading_causalclaims_page_9,"When participants are not assigned at random to different groups we cannot know, when there is a relationship between variables, whether variable A influenced variable B or vice versa; or even if variable C influenced both variables A and B.",[],[],-1,None,-1
F109,1614278209.3908858,9.50880604500071,0,reading_causalclaims_page_10,"Maybe students who already tend to achieve lower grades worry more about their exams, and excessive worrying interferes with them getting enough sleep the night before their exam.",[],[],-1,None,-1
F109,1614278214.897957,5.506936015000065,0,reading_causalclaims_page_11,Maybe there is an additional variable that we have not accounted for that is causing both poorer grades and diminished sleep.,[],[],-1,None,-1
F109,1614278221.202676,6.304578665000008,0,reading_causalclaims_page_12,"It is plausible that students who party have less time to study and sleep so they achieve lower grades and are also sleep-deprived.
",[],[],-1,None,-1
F109,1614278233.313174,12.110311684000408,0,reading_causalclaims_page_13,"When we design investigations that compare existing groups of people, such as the previous example about students pulling an all-nighter, this is called a quasi-experimental design.",[],[],-1,None,-1
F109,1614278244.904124,11.590793690000282,0,reading_causalclaims_page_14,"This resembles an experiment because participants are separated into distinct groups and compared, however the subjects are selected based on pre-existing values of a variable.",[],[],-1,None,-1
F109,1614278250.756329,5.852070296999955,0,reading_causalclaims_page_15,Quasi-experiments are technically a subtype of correlational experimental design.,[],[],-1,None,-1
F109,1614278271.620639,20.864127752999593,0,reading_causalclaims_page_16,"In a correlational design, a whole population of individuals are studied, and the values of two (or more) variables associated with each subject in the population are measured and the correlation between them computed at the population level.
",[],[],-1,None,-1
F109,1614278283.650265,,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",-1,TIMEOUT,-2
F109,1614278283.717346,0.0005164489994058385,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The correlation between hours slept and amount smoked', 'Whether medical marijuana interferes with sleep', 'The correlation between hours of sleep and student grades', 'Whether poor sleep caused poor exam grades or vice versa']",4,Whether poor sleep caused poor exam grades or vice versa,0
F109,1614278300.716377,16.949248338999496,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['That worse attainment is correlated with poor sleep', 'That not getting enough sleep is unhealthy', 'That sleep is required for learning', 'That losing a night of sleep leads to lower college grades']",1,That worse attainment is correlated with poor sleep,1
F109,1614278304.360275,3.5940603059998466,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Achieving poor grades in the past', 'Taking too many classes', 'Too much partying', 'Being on sports teams']",3,Too much partying,1
F109,1614278309.893311,3.511271673999545,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.501953125,Extremely Happy,-1
F109,1614278480.447039,7.008765912999479,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.34375,Extremely Happy,-1
F109,1614278511.7322628,23.296883562999938,1,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
