subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
F103,1613430317.6693141,,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",-1,TIMEOUT,-2
F103,1613430333.1415522,10.459715488999791,0,reading_validity_page_1,"Suppose that we have strong evidence that there is a relationship between two variables, and that it is a plausibly causal relationship.",[],[],-1,None,-1
F103,1613430347.6865,14.54475638599979,0,reading_validity_page_2,"Given the plausibly causal relationship between X and Y, what are the cause and effect constructs (the intervening variables) involved in the relationship? This leads to a type of validity concerned with the psychological qualities contributing to the relationship between X and Y, known as construct validity.",[],[],-1,None,-1
F103,1613430366.26478,18.57809053800156,0,reading_validity_page_3,"Some researchers argue that assessing construct validity ideally depends on two processes: (a) the testing for a 'convergence' across different measures or manipulations of the same behavior, and (b) the testing for a 'divergence' between measures or manipulations of related but conceptually distinct behaviors.
",[],[],-1,None,-1
F103,1613430374.71742,8.452436977997422,0,reading_validity_page_4,Imagine developing a new test of sensitivity to nonverbal cues that assessed people's ability to read other people's emotions from still photographs.,[],[],-1,None,-1
F103,1613430379.371609,4.654046104002191,0,reading_validity_page_5,We would want it to correlate with other tests of sensitivity to nonverbal cues.,[],[],-1,None,-1
F103,1613430385.049691,5.677948984000977,0,reading_validity_page_6,"If it did correlate, we would have achieved convergent validity.",[],[],-1,None,-1
F103,1613430392.347467,7.297631184999773,0,reading_validity_page_7,"However, we would not want our new test to correlate very highly with a standard IQ test.",[],[],-1,None,-1
F103,1613430399.920624,7.573009864001506,0,reading_validity_page_8,"If it did correlate highly, it could be argued that what we had developed was simply a measure of intelligence.",[],[],-1,None,-1
F103,1613430404.40473,4.483973843998683,0,reading_validity_page_9,That result would argue for poor discriminant validity.,[],[],-1,None,-1
F103,1613430416.511874,12.106982174002042,0,reading_validity_page_10,"We want our measures to correlate highly with the measures that our theory says they should correlate highly with, but much less with the measures our theory says they should not correlate so highly with.
",[],[],-1,None,-1
F103,1613430435.307749,18.795657874998142,0,reading_validity_page_11,"Once we establish the validity of our construct, we must ask 'how generalizable is the causal relationship between X and Y across persons, settings, and times?' External validity refers to the generalizability of a relationship beyond the circumstances under which it is observed by the scientist, or outside the controlled setting of a laboratory.",[],[],-1,None,-1
F103,1613430443.008957,7.701057305999711,0,reading_validity_page_12,Internal validity refers to whether the relationship between the variables is free of confounds.,[],[],-1,None,-1
F103,1613430447.348377,4.33928571800061,0,reading_validity_page_13,If a construct has both external and internal validity we can say it has inferential validity.,[],[],-1,None,-1
F103,1613430455.014763,7.666213746000722,0,reading_validity_page_14,"Given a high degree of internal and external validity, we may legitimately make generalizations.
",[],[],-1,None,-1
F103,1613430467.091815,12.076892044999113,0,reading_validity_page_15,"To illustrate a possible threat to external validity, research suggests subjects who volunteer as research participants are more responsive to coercive task-orienting cues than nonvolunteer participants.",[],[],-1,None,-1
F103,1613430469.68237,2.590425767997658,0,reading_validity_page_16,This has serious consequences for psychological research that uses primarily volunteers.,[],[],-1,None,-1
F103,1613430481.2120209,9.495137889000034,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.26171875,Most,-1
F103,1613430497.220049,15.937468324002111,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Whether a measure is determined by experts to be valid', 'Whether a test measures the intended phenomenon', 'Whether a construct is generalizable', 'Whether a measure is predictive of other measures']",1,Whether a measure is determined by experts to be valid,0
F103,1613430519.2477288,,0,mult_choice_validity_page_3,Why might a construct have poor internal validity?,"[1, 2, 3, 4]","['Because it was studied in a specific population and might not apply to another population', 'Because it has only been observed in a laboratory', 'Because it has poor inferential validity', 'Because there is another explanation for the relationship between the variables']",-1,TIMEOUT,-2
F103,1613430541.280309,,0,mult_choice_validity_page_2,What does it mean if you design a measure of 'sensitivity to nonverbal cues' and then find that it correlates with an IQ test?,"[1, 2, 3, 4]","['Your measure has high discriminant validity', 'It means nonverbal communication is indistinguishable from other abilities', 'Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'It suggests the skill is too complicated to capture with a normal measure']",-1,TIMEOUT,-2
F103,1613430549.083276,5.273748352999974,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.490234375,Extremely Happy,-1
F103,1613430720.024054,9.159475257998565,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.2705078125,Extremely Happy,-1
F103,1613430734.8517911,8.983361458998843,1,reading_variables_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
F103,1613430739.919855,5.067872052000894,1,reading_variables_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
F103,1613430747.899808,7.979804750997573,1,reading_variables_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
F103,1613430754.528849,6.628882192999299,1,reading_variables_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
F103,1613430760.7008371,6.17183811400173,1,reading_variables_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
F103,1613430771.996961,11.295965671000886,1,reading_variables_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
F103,1613430779.160196,7.163090714002465,1,reading_variables_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
F103,1613430787.96014,8.799773237002228,1,reading_variables_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
F103,1613430791.644005,3.6837314080003125,1,reading_variables_page_9,Now we will look at an example of experimental design in more detail.,[],[],-1,None,-1
F103,1613430799.534056,7.889907161999872,1,reading_variables_page_10,"Imagine an app designed to help people stop smoking, which is purported to work via subliminal audio messages played to the user whilst they sleep.",[],[],-1,None,-1
F103,1613430809.137883,9.603624751998723,1,reading_variables_page_11,"Although the messages are inaudible because the words are recorded at such low volume, the subliminal messages supposedly get into the user's brain while they sleep and convince them to cut back on smoking.",[],[],-1,None,-1
F103,1613430814.030996,4.8929542130026675,1,reading_variables_page_12,"The app developers claim that the app causes people to cut down or quit smoking, mediated by subliminal messages.",[],[],-1,None,-1
F103,1613430818.056236,4.025106613000389,1,reading_variables_page_13,"We can form a hypothesis to test scientifically: that using the app is associated with a reduction in smoking.
",[],[],-1,None,-1
F103,1613430822.730044,4.673674439000024,1,reading_variables_page_14,"Think about what the independent and dependent variables are, and how you would go about designing this experiment.",[],[],-1,None,-1
F103,1613430827.6091049,4.878924196000298,1,reading_variables_page_15,We could simply survey some smokers who use the app and ask them to report whether they stop smoking.,[],[],-1,None,-1
F103,1613430835.690292,8.081039089000114,1,reading_variables_page_16,"However, this is not a good experimental design because we won't know how many smokers who want to stop smoking would do so anyway without the app.",[],[],-1,None,-1
F103,1613430846.122245,10.431786206998368,1,reading_variables_page_17,We need to ascertain whether more individuals stop smoking after being exposed to the subliminal messages than in a separate control group who also wanted to stop smoking but were not exposed.,[],[],-1,None,-1
F103,1613430852.926432,4.763226463001047,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.16796875,Most,-1
F103,1613430874.9614332,,1,mult_choice_variables_page_3,What would reveal that the anti-smoking app works as claimed?,"[1, 2, 3, 4]","['If more people stop smoking after downloading the app than continue smoking', ""If using the app makes smokers more likely to quit than if they didn't use the app"", 'It is not possible to test the claims of the app because it is not an approved medical intervention', 'If people stop smoking whilst they use the app']",-1,TIMEOUT,-2
F103,1613430885.7544918,10.748706590999063,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['An established participant attribute', 'An outcome measure which is affected by the independent variable', 'The age of the participant', ""A variable which doesn't differ between groups""]",4,A variable which doesn't differ between groups,0
F103,1613430901.297664,15.492601041998569,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The type of learning task', ""The subjects' performance at the start of the study"", 'How much the subjects improve over 6 weeks', 'The age group of the subjects']",3,How much the subjects improve over 6 weeks,0
