subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
2345,1611961127.30166,1.2077996429979976,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.80078125,Extremely Happy,-1
2345,1611961139.5362222,1.4327038349983923,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
2345,1611961141.0512257,1.5148591910001414,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
2345,1611961142.3942177,1.3428943420003634,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
2345,1611961143.5962048,1.201863936999871,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
2345,1611961144.3931866,0.7968524999996589,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
2345,1611961144.9611926,0.5679122380024637,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
2345,1611961145.4371748,0.4759008389992232,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
2345,1611961145.8801763,0.4428916750002827,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
2345,1611961146.2721848,0.3919171550005558,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
2345,1611961146.6541667,0.3818606179993367,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
2345,1611961146.9851246,0.3308742529989104,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
2345,1611961147.3921638,0.4069644499977585,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
2345,1611961147.794152,0.4019030870003917,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
2345,1611961148.1571195,0.36289018799652695,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
2345,1611961148.3971527,0.23991319800188649,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
2345,1611961148.5841444,0.18690068399882875,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
2345,1611961148.9591463,0.37492938300056267,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
2345,1611961149.162127,0.20286023500011652,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
2345,1611961149.3851817,0.22297983500175178,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
2345,1611961153.0734425,1.6628070760016271,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.21458333333333335,Most,-1
2345,1611961155.016484,1.905856749999657,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because telling others about an upcoming disaster made them feel important', 'Because they felt guilty for surviving the last disaster when so many others had died', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered"", 'It justified how anxious they felt']",1,Because telling others about an upcoming disaster made them feel important,0
2345,1611961156.8483791,1.8040114520008501,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A book by the philosopher William of Occam', 'The process by which we search for the simplest explanation for an observation', 'The process by which we search for connections between facts', 'A tool used by those who search for truth']",3,The process by which we search for connections between facts,0
2345,1611961157.9973106,1.1194906450000417,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A careful, deliberate observation which uses adequate control groups', 'A theoretically-driven guess about connections between entities and events', 'A set of interconnected facts, entities and events', 'A theory which is uncertain and needs further evidence']",2,A theoretically-driven guess about connections between entities and events,1
2345,1611961158.9393463,0.911875506000797,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Earthquake victims in India', 'The Scientific Method', 'The effect of stress on verbal learning', 'The spread of gossip and its similarity to a commodity in a marketplace']",4,The spread of gossip and its similarity to a commodity in a marketplace,0
