subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
3456,1611963102.590189,0.2768748950002191,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.89453125,Extremely Happy,-1
3456,1611963114.8314736,0.5246563399996376,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
3456,1611963115.1554763,0.3238680860013119,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
3456,1611963115.3334315,0.17787064599906444,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
3456,1611963115.6215005,0.2879899290019239,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
3456,1611963115.9514375,0.3298527879996982,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
3456,1611963117.0103786,1.0588534169983177,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
3456,1611963117.3083947,0.29793326500293915,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
3456,1611963117.4764357,0.16795552099938504,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
3456,1611963117.7954073,0.31888531999720726,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
3456,1611963118.141344,0.34584097799961455,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
3456,1611963118.3473387,0.20590143500157865,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
3456,1611963118.6833835,0.33595920899824705,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
3456,1611963118.9363854,0.25288413599992055,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
3456,1611963119.169381,0.23288368599969544,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
3456,1611963119.3693807,0.19987577800202416,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
3456,1611963119.700348,0.3308703360016807,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
3456,1611963120.011349,0.3108751799991296,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
3456,1611963120.3023953,0.29091019299812615,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
3456,1611963120.6603663,0.357850996999332,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
3456,1611963126.7221062,3.9907706049998524,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.44270833333333326,Most,-1
3456,1611963128.3438025,1.5805801409987907,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A theoretically-driven guess about connections between entities and events', 'A careful, deliberate observation which uses adequate control groups', 'A theory which is uncertain and needs further evidence', 'A set of interconnected facts, entities and events']",4,"A set of interconnected facts, entities and events",0
3456,1611963130.933574,2.553763001000334,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because telling others about an upcoming disaster made them feel important', 'It justified how anxious they felt', 'Because they felt guilty for surviving the last disaster when so many others had died', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered""]",2,It justified how anxious they felt,1
3456,1611963132.279459,1.3162365349999163,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Earthquake victims in India', 'The effect of stress on verbal learning', 'The Scientific Method', 'The spread of gossip and its similarity to a commodity in a marketplace']",4,The spread of gossip and its similarity to a commodity in a marketplace,0
3456,1611963134.713443,2.399619158997666,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The process by which we search for connections between facts', 'The process by which we search for the simplest explanation for an observation', 'A book by the philosopher William of Occam', 'A tool used by those who search for truth']",1,The process by which we search for connections between facts,0
