subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
4567,1612392712.2020674,1.9156804099999931,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.14531249999999996,Extremely Happy,-1
4567,1612392723.5551577,1.1248560729999895,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
4567,1612392724.6920822,1.1368088919999764,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
4567,1612392725.0110686,0.31889888799997834,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
4567,1612392725.3480623,0.3369218939999996,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
4567,1612392725.6860292,0.33789751100005105,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
4567,1612392725.9510174,0.26488568000002033,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
4567,1612392726.2829757,0.33189013100002285,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
4567,1612392726.4959729,0.21292916100003367,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
4567,1612392726.7059593,0.2099184859999923,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
4567,1612392726.8999705,0.19391741099997262,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
4567,1612392727.1039417,0.20387484299999414,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
4567,1612392727.3159416,0.2119330720000221,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
4567,1612392727.5188951,0.2028588630000172,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
4567,1612392727.7479126,0.22891930800000182,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
4567,1612392727.9699087,0.22192244000001438,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
4567,1612392728.1758971,0.2059095899999761,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
4567,1612392728.3938766,0.21789818499996727,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
4567,1612392728.6298528,0.23589465200001314,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
4567,1612392728.820846,0.19092478300001403,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
4567,1612392734.3929608,3.5407473719999984,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.6968749999999999,Most,-1
4567,1612392737.1616426,2.7262560759999133,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A book by the philosopher William of Occam', 'The process by which we search for connections between facts', 'The process by which we search for the simplest explanation for an observation', 'A tool used by those who search for truth']",4,A tool used by those who search for truth,0
4567,1612392739.9185643,2.733300938999946,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Earthquake victims in India', 'The effect of stress on verbal learning', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The Scientific Method']",2,The effect of stress on verbal learning,0
4567,1612392741.9763322,2.0245210009999255,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A careful, deliberate observation which uses adequate control groups', 'A theoretically-driven guess about connections between entities and events', 'A set of interconnected facts, entities and events', 'A theory which is uncertain and needs further evidence']",1,"A careful, deliberate observation which uses adequate control groups",0
4567,1612392744.101218,2.082871431000058,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because they felt guilty for surviving the last disaster when so many others had died', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered"", 'Because telling others about an upcoming disaster made them feel important', 'It justified how anxious they felt']",4,It justified how anxious they felt,1
4567,1612392989.9157023,3.246860966999975,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.7710937499999999,Extremely Happy,-1
4567,1612393165.9394467,3.61792276999995,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.07890624999999996,Extremely Happy,-1
4567,1612393176.9757495,2.626314997999998,1,reading_causalclaims_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
4567,1612393179.2127037,2.2368707870000435,1,reading_causalclaims_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
4567,1612393180.2276902,1.01490489899993,1,reading_causalclaims_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
4567,1612393180.7996535,0.5718863109999575,1,reading_causalclaims_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
4567,1612393181.341653,0.5419276229999923,1,reading_causalclaims_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
4567,1612393182.0206363,0.6789224689999855,1,reading_causalclaims_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
