subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
1234,1611963397.858911,0.7299729410005966,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.24843749999999998,Extremely Happy,-1
1234,1611963416.047294,6.909280216998013,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
1234,1611963416.71931,0.6718995699993684,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
1234,1611963417.0162742,0.29681875400274293,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
1234,1611963417.3322666,0.3159029480011668,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
1234,1611963417.5132585,0.18089887200039811,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
1234,1611963417.8582582,0.34491011800128035,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
1234,1611963418.0492578,0.19091027100148494,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
1234,1611963418.2292147,0.17987149299733574,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
1234,1611963418.419215,0.18991662500047823,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
1234,1611963418.606199,0.18689079899922945,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
1234,1611963418.7931652,0.18687893800233724,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
1234,1611963418.994236,0.20098361000054865,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
1234,1611963419.1722503,0.17792088900023373,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
1234,1611963419.3502085,0.17787432100158185,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
1234,1611963419.5332677,0.18294753600275726,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
1234,1611963419.73021,0.19680802199945902,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
1234,1611963419.9162614,0.18595580699911807,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
1234,1611963420.2211943,0.3048303660034435,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
1234,1611963420.5821884,0.36088743199798046,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
1234,1611963427.4916203,4.878791972001636,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.9020833333333333,Most,-1
1234,1611963430.8184228,3.289521442999103,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Earthquake victims in India', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The effect of stress on verbal learning', 'The Scientific Method']",1,Earthquake victims in India,1
1234,1611963433.4072902,2.561731174999295,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A theoretically-driven guess about connections between entities and events', 'A set of interconnected facts, entities and events', 'A careful, deliberate observation which uses adequate control groups', 'A theory which is uncertain and needs further evidence']",3,"A careful, deliberate observation which uses adequate control groups",0
1234,1611963435.0544436,1.6088814630020352,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A book by the philosopher William of Occam', 'The process by which we search for the simplest explanation for an observation', 'The process by which we search for connections between facts', 'A tool used by those who search for truth']",4,A tool used by those who search for truth,0
1234,1611963436.73739,1.6418284920000588,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['It justified how anxious they felt', 'Because they felt guilty for surviving the last disaster when so many others had died', 'Because telling others about an upcoming disaster made them feel important', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered""]",1,It justified how anxious they felt,1
