subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
6789,1610927845.5868983,0.8215289999934612,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",4,Neutral,-1
6789,1610927846.707967,1.0926267909962917,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",6,,-1
6789,1610927856.3099382,2.544392864991096,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",3,,-1
6789,1610927857.8600307,1.3773744679929223,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",1,Extremely Sleepy,-1
6789,1610927860.504643,2.6444684239977505,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias. Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses. The scientist views facts not as isolated or separate entities or events, but as meaningfully connected. The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
6789,1610927862.2736635,1.7688809970131842,0,reading_hypotheses_page_2,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources. Extensive preparation is crucial. The literature should be carefully reviewed, and the task should be thought about at length. One must select the most fundamental elements that will constitute the crux of the hypotheses. A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam. The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible. We 'cut away' what is superfluous. Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
6789,1610927863.7247221,1.4509392360050697,0,reading_hypotheses_page_3,"There are several kinds of hypotheses in behavioral science. A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation. For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
6789,1610927865.136689,1.4117379319941392,0,reading_hypotheses_page_4,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening. He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished. The rumors, he reasoned, gave the survivors something to be frightened about. This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
6789,1610927873.0672665,2.884733340004459,0,mind_wandering,Please indicate the extent to which you were 'zoning out' while reading the text.,"[1, 2]","['Yes', 'No']",2,No,-1
6789,1610927877.3971403,4.297856596997008,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A set of interconnected facts, entities and events', 'A theory which is uncertain and needs further evidence', 'A theoretically-driven guess about connections between entities and events', 'A careful, deliberate observation which uses adequate control groups']",3,A theoretically-driven guess about connections between entities and events,1
6789,1610927880.1402643,2.69089657200675,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The process by which we search for the simplest explanation for an observation', 'The process by which we search for connections between facts', 'A tool used by those who search for truth', 'A book by the philosopher William of Occam']",4,A book by the philosopher William of Occam,0
6789,1610927883.4283085,3.245529865002027,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because telling others about an upcoming disaster made them feel important', 'It justified how anxious they felt', 'Because they felt guilty for surviving the last disaster when so many others had died', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered""]",2,It justified how anxious they felt,1
6789,1610927885.7093387,2.2430961900099646,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The effect of stress on verbal learning', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The Scientific Method', 'Earthquake victims in India']",3,The Scientific Method,0
6789,1610927891.7983317,4.04871028100024,1,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",4,Neutral,-1
6789,1610927895.3742628,3.5578831199964043,1,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",2,,-1
6789,1610928127.0389473,,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",-1,TIMEOUT,-2
6789,1610928127.510764,0.4547456680011237,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",3,,-1
6789,1610928132.3790793,4.868100798004889,1,reading_causalclaims_page_1,"College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation. A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades. Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up. It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
