subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
1111,1610037576.7364316,2.166994594000016,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",4.0,Neutral,-1
1111,1610037578.0197833,1.2670096400001967,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",2.0,,-1
1111,1610037578.9532094,0.9170646059999399,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",6.0,,-1
1111,1610037580.0031734,1.033713359000103,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",5.0,,-1
1111,1610037581.3776584,1.3743451919999643,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias. Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses. The scientist views facts not as isolated or separate entities or events, but as meaningfully connected. The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
1111,1610037587.6386566,6.260901535999892,0,reading_hypotheses_page_2,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources. Extensive preparation is crucial. The literature should be carefully reviewed, and the task should be thought about at length. One must select the most fundamental elements that will constitute the crux of the hypotheses. A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam. The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible. We 'cut away' what is superfluous. Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
1111,1610037589.054622,1.4158681999999772,0,reading_hypotheses_page_3,"There are several kinds of hypotheses in behavioral science. A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation. For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
1111,1610037590.1956003,1.1408951360001538,0,reading_hypotheses_page_4,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening. He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished. The rumors, he reasoned, gave the survivors something to be frightened about. This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
1111,1610037591.7366955,1.517144301000144,0,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",2.0,No,-1
1111,1610037593.5031924,1.7335924349999914,0,mult_choice_hypotheses_page_2,What is Occam's Razor?,"[1, 2, 3, 4]","['The process by which we search for the simplest explanation for an observation', 'A book by the philosopher William of Occam', 'The process by which we search for connections between facts', 'A tool used by those who search for truth']",3.0,The process by which we search for connections between facts,0
1111,1610037594.653309,1.1170557959999314,0,mult_choice_hypotheses_page_4,Why did earthquake victims like hearing rumors of upcoming disasters according to Festinger?,"[1, 2, 3, 4]","[""It gave them something to focus on so they didn't have to think about the trauma they had suffered"", 'Because they felt guilty for surviving the last disaster when so many others had died', 'It justified how anxious they felt', 'Because telling others about an upcoming disaster made them feel important']",2.0,Because they felt guilty for surviving the last disaster when so many others had died,0
1111,1610037595.9032922,1.217033037000192,0,mult_choice_hypotheses_page_1,Which of the following is the best description of a hypothesis?,"[1, 2, 3, 4]","['A set of interconnected facts, entities and events', 'A theory which is uncertain and needs further evidence', 'A careful, deliberate observation which uses adequate control groups', 'A theoretically-driven guess about connections between entities and events']",2.0,A theory which is uncertain and needs further evidence,0
1111,1610037596.8532634,0.9166889550001542,0,mult_choice_hypotheses_page_3,What did Leon Festinger research?,"[1, 2, 3, 4]","['Earthquake victims in India', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The effect of stress on verbal learning', 'The Scientific Method']",3.0,The effect of stress on verbal learning,0
1111,1610037599.6366613,1.7503755700001875,1,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",6.0,,-1
1111,1610037601.63664,1.9836501839999983,1,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",2.0,,-1
1111,1610037603.7366486,2.083699304999982,1,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",2.0,,-1
1111,1610037605.3032908,1.5502945770001588,1,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",5.0,,-1
1111,1610037605.9344852,0.6310513290000017,1,reading_causalclaims_page_1,"College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation. A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades. Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up. It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
1111,1610037606.2064521,0.2718838150001375,1,reading_causalclaims_page_2,"The mistake was to erroneously interpret the results as demonstrating cause and effect. Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed. The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades. Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
1111,1610037606.4544683,0.24793068000008134,1,reading_causalclaims_page_3,"When participants are not assigned at random to different groups we cannot know, when there is a relationship between variables, whether variable A influenced variable B or vice versa; or even if variable C influenced both variables A and B. Maybe students who already tend to achieve lower grades worry more about their exams, and excessive worrying interferes with them getting enough sleep the night before their exam. Maybe there is an additional variable that we have not accounted for that is causing both poorer grades and diminished sleep. It is plausible that students who party have less time to study and sleep so they achieve lower grades and are also sleep-deprived.
",[],[],-1,None,-1
1111,1610037606.6344194,0.17986484900006872,1,reading_causalclaims_page_4,"When we design investigations that compare existing groups of people, such as the previous example about students pulling an all-nighter, this is called a quasi-experimental design. This resembles an experiment because participants are separated into distinct groups and compared, however the subjects are selected based on pre-existing values of a variable. Quasi-experiments are technically a subtype of correlational experimental design. In a correlational design, a whole population of individuals are studied, and the values of two (or more) variables associated with each subject in the population are measured and the correlation between them computed at the population level.",[],[],-1,None,-1
1111,1610037608.07012,1.4171230879999257,1,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",2.0,No,-1
1111,1610037609.3366933,1.2336718349999956,1,mult_choice_causalclaims_page_3,What factor could cause both low grades and poor sleep?,"[1, 2, 3, 4]","['Too much partying', 'Being on sports teams', 'Taking too many classes', 'Achieving poor grades in the past']",2.0,Being on sports teams,0
1111,1610037610.0867145,0.71701361800001,1,mult_choice_causalclaims_page_4,Experiments which observe effects on an already-defined categorization of people are called,"[1, 2, 3, 4]","['Causal', 'Quasi-experimental', 'Pre-experimental', 'Correlational']",3.0,Pre-experimental,0
1111,1610037610.636604,0.516908351000211,1,mult_choice_causalclaims_page_2,What was the finding from the study about students skipping sleep before exams?,"[1, 2, 3, 4]","['That sleep is required for learning', 'That not getting enough sleep is unhealthy', 'That worse attainment is correlated with poor sleep', 'That losing a night of sleep leads to lower college grades']",2.0,That not getting enough sleep is unhealthy,0
1111,1610037611.1866412,0.5169284930000231,1,mult_choice_causalclaims_page_1,What did the study about sleep measure?,"[1, 2, 3, 4]","['Whether poor sleep caused poor exam grades or vice versa', 'The correlation between hours of sleep and student grades', 'The correlation between hours slept and amount smoked', 'Whether medical marijuana interferes with sleep']",4.0,Whether medical marijuana interferes with sleep,0
1111,1610037613.7533896,1.5336618129999806,2,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",4.0,Neutral,-1
1111,1610037614.50331,0.7335829759999797,2,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",3.0,,-1
1111,1610037615.7701254,1.2503918119998616,2,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",5.0,,-1
1111,1610037616.9366722,1.1502626690000852,2,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",3.0,,-1
1111,1610037617.4944494,0.557623379000006,2,reading_validity_page_1,"Suppose that we have strong evidence that there is a relationship between two variables, and that it is a plausibly causal relationship. Given the plausibly causal relationship between X and Y, what are the cause and effect constructs (the intervening variables) involved in the relationship? This leads to a type of validity concerned with the psychological qualities contributing to the relationship between X and Y, known as construct validity. Some researchers argue that assessing construct validity ideally depends on two processes: (a) the testing for a 'convergence' across different measures or manipulations of the same behavior, and (b) the testing for a 'divergence' between measures or manipulations of related but conceptually distinct behaviors.
",[],[],-1,None,-1
1111,1610037617.7553644,0.26082189600015226,2,reading_validity_page_2,"Imagine developing a new test of sensitivity to nonverbal cues that assessed people's ability to read other people's emotions from still photographs. We would want it to correlate with other tests of sensitivity to nonverbal cues. If it did correlate, we would have achieved convergent validity. However, we would not want our new test to correlate very highly with a standard IQ test. If it did correlate highly, it could be argued that what we had developed was simply a measure of intelligence. That result would argue for poor discriminant validity. We want our measures to correlate highly with the measures that our theory says they should correlate highly with, but much less with the measures our theory says they should not correlate so highly with.
",[],[],-1,None,-1
1111,1610037617.959347,0.2039126590000251,2,reading_validity_page_3,"Once we establish the validity of our construct, we must ask 'how generalizable is the causal relationship between X and Y across persons, settings, and times?' External validity refers to the generalizability of a relationship beyond the circumstances under which it is observed by the scientist, or outside the controlled setting of a laboratory. Internal validity refers to whether the relationship between the variables is free of confounds. If a construct has both external and internal validity we can say it has inferential validity. Given a high degree of internal and external validity, we may legitimately make generalizations.
",[],[],-1,None,-1
1111,1610037618.183373,0.2239637339998808,2,reading_validity_page_4,"To illustrate a possible threat to external validity, research suggests subjects who volunteer as research participants are more responsive to coercive task-orienting cues than nonvolunteer participants. This has serious consequences for psychological research that uses primarily volunteers. For example, many studies on 'fear appeals' use volunteer subjects. These are messages that are intended to arouse emotional tensions. Subjects were more likely to be persuaded by the fear appeal the more threatening it was. These results might be lacking in external validity due to the use of volunteers. In real life we are exposed to all sorts of fear appeals whether we choose to be subjected to them or not. Perhaps we learn to ignore some in real life.",[],[],-1,None,-1
1111,1610037619.5367358,1.3336207559998456,2,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",1.0,Yes,-1
1111,1610037620.5867817,1.0169739129999016,2,mult_choice_validity_page_1,What is construct validity?,"[1, 2, 3, 4]","['Whether a measure is predictive of other measures', 'Whether a measure is determined by experts to be valid', 'Whether a construct is generalizable', 'Whether a test measures the intended phenomenon']",4.0,Whether a test measures the intended phenomenon,1
1111,1610037621.3367634,0.7169538800001192,2,mult_choice_validity_page_4,Why is the use of volunteer participants a threat to external validity?,"[1, 2, 3, 4]","['Because researchers take advantage of volunteer participants', 'Because the type of people who volunteer for research studies are atypical', 'Because if you have volunteered you might be more compliant than you would be in real life', 'Because volunteer participants will say whatever they think the researcher wants to hear']",1.0,Because researchers take advantage of volunteer participants,0
1111,1610037622.1034327,0.7336342379999223,2,mult_choice_validity_page_3,Why might a construct have poor internal validity?,"[1, 2, 3, 4]","['Because there is another explanation for the relationship between the variables', 'Because it has poor inferential validity', 'Because it has only been observed in a laboratory', 'Because it was studied in a specific population and might not apply to another population']",4.0,Because it was studied in a specific population and might not apply to another population,0
1111,1610037622.8534496,0.7169713929999944,2,mult_choice_validity_page_2,What does it mean if you design a measure of 'sensitivity to nonverbal cues' and then find that it correlates with an IQ test?,"[1, 2, 3, 4]","['Performance on your measure could be due to a reason other than sensitivity to nonverbal cues', 'It means nonverbal communication is indistinguishable from other abilities', 'Your measure has high discriminant validity', 'It suggests the skill is too complicated to capture with a normal measure']",3.0,Your measure has high discriminant validity,0
1111,1610037626.5202,1.6337331120000727,3,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",1.0,Extremely Sleepy,-1
