subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
3456,1611962953.2223623,1.5744672330001777,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.25312500000000004,Extremely Happy,-1
3456,1611962965.7326994,2.073131948000082,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
3456,1611962966.0676565,0.3348504599998705,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
3456,1611962966.250687,0.1829402530020161,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
3456,1611962966.555701,0.30492001899983734,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
3456,1611962966.8566527,0.3008196019982279,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
3456,1611962967.16164,0.3048910840007011,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
3456,1611962967.4686232,0.30689117899964913,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
3456,1611962967.6386082,0.16989281499991193,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
3456,1611962967.8115954,0.17289422000249033,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
3456,1611962968.1475952,0.33590708900010213,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
3456,1611962968.5475674,0.3998709899969981,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
3456,1611962968.8616133,0.3139368129996001,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
3456,1611962969.0395746,0.17785232000096585,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
3456,1611962969.19957,0.15991403000225546,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
3456,1611962969.4235885,0.2239249820013356,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
3456,1611962969.7455902,0.32190077699851827,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
3456,1611962970.1126158,0.36694044300020323,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
3456,1611962970.4585128,0.3457879170018714,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
3456,1611962970.8125553,0.35395350299950223,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
3456,1611962974.7668076,1.9358598369981337,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.44270833333333326,Most,-1
3456,1611962979.973714,5.176105794998875,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The effect of stress on verbal learning', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The Scientific Method', 'Earthquake victims in India']",4,Earthquake victims in India,1
