subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
1234,1609950388.8920596,0.9169376079998983,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",2.0,,-1
1234,1609950390.175428,1.2669570230000318,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",5.0,,-1
1234,1609950394.5589318,4.367098566000095,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sad', '', '', 'Neutral', '', '', 'Extremely Happy']",4.0,Neutral,-1
1234,1609950396.9256988,2.3504296060000343,0,alert,Please indicate your current level of alertness at this time.,"[1, 2, 3, 4, 5, 6, 7]","['Extremely Sleepy', '', '', 'Neutral', '', '', 'Extremely Alert']",2.0,,-1
1234,1609950401.6327345,4.706875759000468,0,reading_hypotheses_page_0,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias. Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses. The scientist views facts not as isolated or separate entities or events, but as meaningfully connected. The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],[],[],-1
1234,1609950406.5138056,4.8809693169996535,0,reading_hypotheses_page_1,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources. Extensive preparation is crucial. The literature should be carefully reviewed, and the task should be thought about at length. One must select the most fundamental elements that will constitute the crux of the hypotheses. A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam. The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible. We 'cut away' what is superfluous. Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],[],[],-1
1234,1609950409.9547954,3.440890650000256,0,reading_hypotheses_page_2,"There are several kinds of hypotheses in behavioral science. A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation. For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],[],[],-1
1234,1609950412.9838192,3.028924121000273,0,reading_hypotheses_page_3,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening. He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished. The rumors, he reasoned, gave the survivors something to be frightened about. This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],[],[],-1
1234,1609950413.9259343,0.9169465100003436,0,mind_wandering,Please indicate how much you were zoning out while reading the text.,"[1, 2]","['Yes', 'No']",1.0,Yes,-1
1234,1609950417.292833,3.3338232559999597,0,mult_choice,What is Occam's Razor?,"[1, 2, 3, 4]","['A book by the philosopher William of Occam', 'A tool used by those who search for truth', 'The process by which we search for connections between facts', 'The process by which we search for the simplest explanation for an observation']",2.0,A tool used by those who search for truth,0
