subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
4444,1612214357.7198796,1.7650294000050053,0,affect,Please Indicate the extent to which you feel happy or sad currently.,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.33125000000000004,Extremely Happy,-1
4444,1612214370.035036,2.0797684999997728,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
4444,1612214370.4050524,0.3694056000094861,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
4444,1612214370.6010416,0.19552800001110882,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
4444,1612214370.7810543,0.17933690000791103,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
4444,1612214371.1110477,0.3295475000049919,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
4444,1612214371.2990482,0.18756009999196976,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
4444,1612214371.4870546,0.18763099994976074,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
4444,1612214371.6690626,0.18153120001079515,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
4444,1612214371.8570676,0.18761990003986284,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
4444,1612214372.045071,0.187636399990879,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
4444,1612214372.2350562,0.18945290002739057,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
4444,1612214372.4140596,0.17925079999258742,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
4444,1612214372.6030676,0.1876965999836102,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
4444,1612214372.80708,0.2036791000282392,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
4444,1612214373.0110645,0.20351309998659417,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
4444,1612214373.2230678,0.21163050003815442,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
4444,1612214373.4190717,0.19520409998949617,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
4444,1612214373.6090705,0.1896794000058435,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
4444,1612214373.8130717,0.20354979997500777,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
4444,1612214376.6484292,0.8100917999981903,0,mind_wandering,How much were you 'zoning out' while reading the text.,"[1, 2]","['Not at all', 'Most']",0.35416666666666674,Most,-1
4444,1612214378.5172012,1.8147655999637209,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The Scientific Method', 'The effect of stress on verbal learning', 'The spread of gossip and its similarity to a commodity in a marketplace', 'Earthquake victims in India']",1,The Scientific Method,0
4444,1612214379.3412092,0.7771249999641441,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Because telling others about an upcoming disaster made them feel important', ""It gave them something to focus on so they didn't have to think about the trauma they had suffered"", 'Because they felt guilty for surviving the last disaster when so many others had died', 'It justified how anxious they felt']",2,It gave them something to focus on so they didn't have to think about the trauma they had suffered,0
4444,1612214379.7972262,0.4202326000086032,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The process by which we search for the simplest explanation for an observation', 'A tool used by those who search for truth', 'The process by which we search for connections between facts', 'A book by the philosopher William of Occam']",1,The process by which we search for the simplest explanation for an observation,1
4444,1612214380.205222,0.3732762000290677,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A theoretically-driven guess about connections between entities and events', 'A theory which is uncertain and needs further evidence', 'A set of interconnected facts, entities and events', 'A careful, deliberate observation which uses adequate control groups']",1,A theoretically-driven guess about connections between entities and events,1
