subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
101,1613073982.6628032,5.505043099998147,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5265624999999998,Extremely Happy,-1
101,1613073994.9582489,2.7924578999954974,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
101,1613073998.245451,3.285901000010199,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
101,1613074000.0784879,1.8322097000054782,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
101,1613074001.9898198,1.9110163999866927,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
101,1613074003.9579053,1.9679996000049869,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
101,1613074005.0783882,1.119809299998451,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
101,1613074006.678111,1.5996405000041705,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
101,1613074008.1097906,1.4316606999927899,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
101,1613074010.3977318,2.287587099999655,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
101,1613074012.886049,2.4881107000110205,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
101,1613074013.933708,1.0475671000021975,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
101,1613074016.5575976,2.6235025000059977,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
101,1613074017.7339592,1.1758739999932004,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
101,1613074019.309348,1.5757685999997193,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
101,1613074022.014064,2.7041301999997813,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
101,1613074024.4856327,2.4713965999981156,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
101,1613074026.4942818,2.007781899999827,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
101,1613074027.7415047,1.2476091999997152,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
101,1613074029.789767,2.0476811999978963,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
101,1613074033.606073,1.7618065999995451,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.0,Most,-1
101,1613074039.0935652,5.4328719999903115,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The Scientific Method', 'The effect of stress on verbal learning', 'Earthquake victims in India', 'The spread of gossip and its similarity to a commodity in a marketplace']",4,The spread of gossip and its similarity to a commodity in a marketplace,0
101,1613074045.5335457,6.389385400005267,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The process by which we search for connections between facts', 'A tool used by those who search for truth', 'The process by which we search for the simplest explanation for an observation', 'A book by the philosopher William of Occam']",3,The process by which we search for the simplest explanation for an observation,1
101,1613074052.8298013,7.251612499996554,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A careful, deliberate observation which uses adequate control groups', 'A set of interconnected facts, entities and events', 'A theoretically-driven guess about connections between entities and events', 'A theory which is uncertain and needs further evidence']",3,A theoretically-driven guess about connections between entities and events,1
101,1613074176.8139532,4.344919999988633,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5062500000000001,Extremely Happy,-1
101,1613074341.9260166,2.3807363999949303,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.1484375,Extremely Happy,-1
