subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
F101-2,1613068441.53318,8.831482019999385,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.5751953125,Extremely Happy,-1
F101-2,1613068454.070595,6.373439031998714,0,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
F101-2,1613068461.5129442,7.442158351999751,0,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
F101-2,1613068467.096021,5.582940431999305,0,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
F101-2,1613068474.107979,7.0118172589991445,0,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
F101-2,1613068479.393142,5.285024754000915,0,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
F101-2,1613068481.955324,2.562024537999605,0,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
F101-2,1613068485.9621272,4.006653682999968,0,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
F101-2,1613068490.521981,4.559727126001235,0,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
F101-2,1613068499.321082,8.798959318000925,0,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
F101-2,1613068506.6222348,7.301010934999795,0,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
F101-2,1613068509.7177532,3.0953909549989476,0,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
F101-2,1613068514.6021209,4.88414481899963,0,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
F101-2,1613068518.119136,3.516889231001187,0,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
F101-2,1613068522.073268,3.954005032001078,0,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
F101-2,1613068532.3891652,10.315745138999773,0,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
F101-2,1613068539.9690921,7.5797830400006205,0,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
F101-2,1613068545.663218,5.693970898999396,0,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
F101-2,1613068549.490158,3.826738514000681,0,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
F101-2,1613068558.73931,9.249007000000347,0,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
F101-2,1613068568.103338,7.32809738800097,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.09375,Most,-1
F101-2,1613068582.1704051,14.006222518000868,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The spread of gossip and its similarity to a commodity in a marketplace', 'Earthquake victims in India', 'The effect of stress on verbal learning', 'The Scientific Method']",1,The spread of gossip and its similarity to a commodity in a marketplace,0
F101-2,1613068587.989482,5.764453929999945,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A tool used by those who search for truth', 'The process by which we search for the simplest explanation for an observation', 'A book by the philosopher William of Occam', 'The process by which we search for connections between facts']",2,The process by which we search for the simplest explanation for an observation,1
F101-2,1613068601.325472,13.280072481999014,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A careful, deliberate observation which uses adequate control groups', 'A set of interconnected facts, entities and events', 'A theoretically-driven guess about connections between entities and events', 'A theory which is uncertain and needs further evidence']",3,A theoretically-driven guess about connections between entities and events,1
F101-2,1613068649.603717,7.618474217999392,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.56640625,Extremely Happy,-1
F101-2,1613068815.668254,6.6474201609999,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.203125,Extremely Happy,-1
F101-2,1613068828.688334,4.666848664999634,1,reading_causalclaims_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
F101-2,1613068832.87141,4.182945806000134,1,reading_causalclaims_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
F101-2,1613068836.559253,3.6877159560008295,1,reading_causalclaims_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
F101-2,1613068841.164619,4.605228387999887,1,reading_causalclaims_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
F101-2,1613068844.205216,3.0404414309996355,1,reading_causalclaims_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
F101-2,1613068849.0352252,4.829877284000759,1,reading_causalclaims_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
F101-2,1613068855.4393442,6.40397789599956,1,reading_causalclaims_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
F101-2,1613068859.200418,3.760942922999675,1,reading_causalclaims_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
F101-2,1613068864.263406,5.062779373000012,1,reading_causalclaims_page_9,"When participants are not assigned at random to different groups we cannot know, when there is a relationship between variables, whether variable A influenced variable B or vice versa; or even if variable C influenced both variables A and B.",[],[],-1,None,-1
F101-2,1613068868.0573518,3.793815397000799,1,reading_causalclaims_page_10,"Maybe students who already tend to achieve lower grades worry more about their exams, and excessive worrying interferes with them getting enough sleep the night before their exam.",[],[],-1,None,-1
F101-2,1613068870.730758,2.673231239001325,1,reading_causalclaims_page_11,Maybe there is an additional variable that we have not accounted for that is causing both poorer grades and diminished sleep.,[],[],-1,None,-1
F101-2,1613068874.07824,3.3473328199997923,1,reading_causalclaims_page_12,"It is plausible that students who party have less time to study and sleep so they achieve lower grades and are also sleep-deprived.
",[],[],-1,None,-1
