subject_id,timestamp,response_time,block_num,question_type,question_text,response_numbers,response_strings,response_value,response_string,is_correct
102,1613090373.2447016,1.7812563000043156,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.45624999999999993,Extremely Happy,-1
102,1613090391.621659,5.155716599998414,0,reading_causalclaims_page_1,College students who have examinations the subsequent day might pull an 'all-nighter' in which they sacrifice sleep for one complete night of exam preparation.,[],[],-1,None,-1
102,1613090398.6128664,6.989875300001586,0,reading_causalclaims_page_2,A study measured the sleep habits of 111 students to see if there was a correlation between getting regular sleep and student grades.,[],[],-1,None,-1
102,1613090403.7809632,5.1678006000001915,0,reading_causalclaims_page_3,Those who skipped a night of sleep to study for a test were found to achieve lower grades than those who did not stay up.,[],[],-1,None,-1
102,1613090411.197186,7.416166199996951,0,reading_causalclaims_page_4,"It may seem that the conclusion from this study is that 'pulling an all-nighter' will cause students to attain low grades, however that constitutes a common scientific mistake.
",[],[],-1,None,-1
102,1613090417.3094568,6.111199699997087,0,reading_causalclaims_page_5,The mistake was to erroneously interpret the results as demonstrating cause and effect.,[],[],-1,None,-1
102,1613090426.9407337,9.631781899995985,0,reading_causalclaims_page_6,"Unfortunately for the prospects of testing causal claims about sleep deprivation and exam performance, the original study used a quasi-experimental design, where no experimental manipulation was performed.",[],[],-1,None,-1
102,1613090434.5175726,7.575698300002841,0,reading_causalclaims_page_7,The finding indicates that getting less sleep is correlated with getting lower grades yet does not support the claim that getting less sleep causes lower grades.,[],[],-1,None,-1
102,1613090440.7569861,6.239814399988973,0,reading_causalclaims_page_8,"Correlations can only lead to conclusions about the strength of relationships between variables: we cannot use correlation alone to infer the direction of influence between the variables.
",[],[],-1,None,-1
102,1613090451.2214487,10.463584700002684,0,reading_causalclaims_page_9,"When participants are not assigned at random to different groups we cannot know, when there is a relationship between variables, whether variable A influenced variable B or vice versa; or even if variable C influenced both variables A and B.",[],[],-1,None,-1
102,1613090461.4935215,10.2718126999971,0,reading_causalclaims_page_10,"Maybe students who already tend to achieve lower grades worry more about their exams, and excessive worrying interferes with them getting enough sleep the night before their exam.",[],[],-1,None,-1
102,1613090466.3092468,4.815862000003108,0,reading_causalclaims_page_11,Maybe there is an additional variable that we have not accounted for that is causing both poorer grades and diminished sleep.,[],[],-1,None,-1
102,1613090470.7735214,4.463735800003633,0,reading_causalclaims_page_12,"It is plausible that students who party have less time to study and sleep so they achieve lower grades and are also sleep-deprived.
",[],[],-1,None,-1
102,1613090477.1011038,6.327474900012021,0,reading_causalclaims_page_13,"When we design investigations that compare existing groups of people, such as the previous example about students pulling an all-nighter, this is called a quasi-experimental design.",[],[],-1,None,-1
102,1613090487.9487488,10.847854099993128,0,reading_causalclaims_page_14,"This resembles an experiment because participants are separated into distinct groups and compared, however the subjects are selected based on pre-existing values of a variable.",[],[],-1,None,-1
102,1613090495.0451267,7.09585650000372,0,reading_causalclaims_page_15,Quasi-experiments are technically a subtype of correlational experimental design.,[],[],-1,None,-1
102,1613090511.9170685,16.87169349999749,0,reading_causalclaims_page_16,"In a correlational design, a whole population of individuals are studied, and the values of two (or more) variables associated with each subject in the population are measured and the correlation between them computed at the population level.
",[],[],-1,None,-1
102,1613090519.1252556,5.169417400000384,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.3999999999999999,Most,-1
102,1613090528.9089093,9.72006639999745,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The correlation between hours slept and amount smoked', 'Whether poor sleep caused poor exam grades or vice versa', 'Whether medical marijuana interferes with sleep', 'The correlation between hours of sleep and student grades']",4,The correlation between hours of sleep and student grades,1
102,1613090539.1975975,10.241303399991011,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['That not getting enough sleep is unhealthy', 'That sleep is required for learning', 'That losing a night of sleep leads to lower college grades', 'That worse attainment is correlated with poor sleep']",4,That worse attainment is correlated with poor sleep,1
102,1613090543.5651844,4.32518159999745,0,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['Taking too many classes', 'Achieving poor grades in the past', 'Too much partying', 'Being on sports teams']",3,Too much partying,1
102,1613090576.8858283,4.926872199997888,1,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.46875,Extremely Happy,-1
102,1613090746.9098587,7.8580867999990005,0,affect,How sad vs. happy are you at this moment?,"[1, 2, 3]","['Extremely Sad', 'Neutral', 'Extremely Happy']",0.24687499999999996,Extremely Happy,-1
102,1613090771.4690306,17.419806500009145,1,reading_hypotheses_page_1,"Good scientific practice is more, of course, than an exercise in deliberate observation and the use of adequate control groups to expose and assess bias.",[],[],-1,None,-1
102,1613090780.9896326,9.520487899993896,1,reading_hypotheses_page_2,"Whether a program of research will 'pay off' by casting new light on some difficult problem or perplexing aspect of behavior will also depend on the quality of the scientist's research ideas, or hypotheses.",[],[],-1,None,-1
102,1613090784.525319,3.5347704000014346,1,reading_hypotheses_page_3,"The scientist views facts not as isolated or separate entities or events, but as meaningfully connected.",[],[],-1,None,-1
102,1613090791.1977587,6.672092699998757,1,reading_hypotheses_page_4,"The scientist's hypotheses are the starting points for approaching this sort of connectedness, by making a theoretical guess as to the significance or meaning of a given fact.
",[],[],-1,None,-1
102,1613090803.021312,11.823371100006625,1,reading_hypotheses_page_5,"Any research project begins with selecting and narrowing the question originally asked, to make it manageable for study within the available resources.",[],[],-1,None,-1
102,1613090806.5736766,3.551778600012767,1,reading_hypotheses_page_6,Extensive preparation is crucial.,[],[],-1,None,-1
102,1613090809.9888172,3.4156167000037385,1,reading_hypotheses_page_7,"The literature should be carefully reviewed, and the task should be thought about at length.",[],[],-1,None,-1
102,1613090814.2293558,4.239669200003846,1,reading_hypotheses_page_8,One must select the most fundamental elements that will constitute the crux of the hypotheses.,[],[],-1,None,-1
102,1613090821.2451408,7.0158986000024015,1,reading_hypotheses_page_9,"A classic principle of this intellectual ruminative and winnowing process is known as Occam's razor, named after the philosopher William of Occam.",[],[],-1,None,-1
102,1613090831.1816635,9.935825600012322,1,reading_hypotheses_page_10,"The principle of Occam's razor, also called the principle of parsimony, teaches that hypotheses introduced to explain relationships should be as parsimonious as possible.",[],[],-1,None,-1
102,1613090834.1657872,2.9841639999940526,1,reading_hypotheses_page_11,We 'cut away' what is superfluous.,[],[],-1,None,-1
102,1613090841.9415793,7.775144300001557,1,reading_hypotheses_page_12,"Occam's razor is a qualified demand for prudence so that we do not overcomplicate the search for truth.
",[],[],-1,None,-1
102,1613090844.1968195,2.2554369999998016,1,reading_hypotheses_page_13,There are several kinds of hypotheses in behavioral science.,[],[],-1,None,-1
102,1613090857.8213048,13.623994800000219,1,reading_hypotheses_page_14,"A working hypothesis is a proposition, or set of propositions, that serves to guide and organize an empirical investigation.",[],[],-1,None,-1
102,1613090866.9336762,9.112029199997778,1,reading_hypotheses_page_15,"For example, social psychologist Leon Festinger, in trying to account for the fact that some earthquake victims in India spread false rumors about future catastrophes, was inspired to develop two basic hypotheses that became the starting point for an elaborate program of experimental research.
",[],[],-1,None,-1
102,1613090876.869007,9.935644600001979,1,reading_hypotheses_page_16,"Festinger wondered why those rumors arose and were so widely accepted, since the belief that terrible disasters are coming seems frightening.",[],[],-1,None,-1
102,1613090885.7811115,8.911593000011635,1,reading_hypotheses_page_17,He theorized that there should be 'cognitive dissonance' arising from the experience of having survived a devastating earthquake in which other people had perished.,[],[],-1,None,-1
102,1613090890.1806355,4.399409699995886,1,reading_hypotheses_page_18,"The rumors, he reasoned, gave the survivors something to be frightened about.",[],[],-1,None,-1
102,1613090901.0498984,10.868263200012734,1,reading_hypotheses_page_19,"This was reassuring for them in a way! That is, since the rumors provided them with information that fit with the way they already felt, the rumors were anxiety-justifying and dissonance-reducing instead of anxiety-provoking, he theorized.",[],[],-1,None,-1
102,1613090907.4210496,4.326949299997068,0,mind_wandering,How much were you 'zoning out' while reading the text?,"[1, 2]","['Not at all', 'Most']",0.6333333333333333,Most,-1
102,1613090919.5254495,12.030547599992133,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A set of interconnected facts, entities and events', 'A theoretically-driven guess about connections between entities and events', 'A careful, deliberate observation which uses adequate control groups', 'A theory which is uncertain and needs further evidence']",2,A theoretically-driven guess about connections between entities and events,1
102,1613090926.8371835,7.258314699996845,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['The effect of stress on verbal learning', 'Earthquake victims in India', 'The spread of gossip and its similarity to a commodity in a marketplace', 'The Scientific Method']",2,Earthquake victims in India,1
102,1613090932.3009756,5.405493799989927,1,mult_choice,Please select the best answer to the question.,"[1, 2, 3, 4]","['A tool used by those who search for truth', 'The process by which we search for connections between facts', 'A book by the philosopher William of Occam', 'The process by which we search for the simplest explanation for an observation']",4,The process by which we search for the simplest explanation for an observation,1
